"Fold","Type","Index","GeographyCode"
2,"Train",19724,"E01022853"
2,"Train",19764,"E01022898"
2,"Train",19754,"E01022887"
2,"Train",19441,"E01022476"
2,"Train",19436,"E01022471"
2,"Train",28541,"E01032854"
2,"Train",19513,"E01022559"
2,"Train",19477,"E01022517"
2,"Train",19721,"E01022850"
2,"Train",28543,"E01032856"
2,"Train",28536,"E01032848"
2,"Train",19729,"E01022859"
2,"Train",19469,"E01022509"
2,"Train",19442,"E01022477"
2,"Train",19739,"E01022870"
2,"Train",19443,"E01022479"
2,"Train",14320,"E01016369"
2,"Train",19749,"E01022881"
2,"Train",19440,"E01022475"
2,"Train",14230,"E01016267"
2,"Train",19464,"E01022503"
2,"Train",14570,"E01016640"
2,"Train",14603,"E01016679"
2,"Train",19515,"E01022561"
2,"Train",19458,"E01022495"
2,"Train",28542,"E01032855"
2,"Train",14322,"E01016371"
2,"Train",14560,"E01016630"
2,"Train",14326,"E01016376"
2,"Train",19740,"E01022871"
2,"Train",19743,"E01022875"
2,"Train",28538,"E01032850"
2,"Train",19456,"E01022493"
2,"Train",19460,"E01022498"
2,"Train",19744,"E01022876"
2,"Train",14582,"E01016655"
2,"Train",19499,"E01022542"
2,"Train",19497,"E01022539"
2,"Train",14387,"E01016441"
2,"Train",19500,"E01022543"
2,"Train",14576,"E01016648"
2,"Train",19433,"E01022468"
2,"Train",19459,"E01022497"
2,"Train",19432,"E01022467"
2,"Train",14627,"E01016708"
2,"Train",19522,"E01022568"
2,"Train",19753,"E01022885"
2,"Train",14604,"E01016680"
2,"Train",19446,"E01022482"
2,"Train",19478,"E01022518"
2,"Train",14325,"E01016374"
2,"Train",14370,"E01016424"
2,"Train",19738,"E01022869"
2,"Train",14563,"E01016633"
2,"Train",14571,"E01016643"
2,"Train",14286,"E01016327"
2,"Train",19734,"E01022864"
2,"Train",19979,"E01023135"
2,"Train",14581,"E01016654"
2,"Train",19726,"E01022855"
2,"Train",19470,"E01022510"
2,"Train",14386,"E01016440"
2,"Train",14568,"E01016638"
2,"Train",19728,"E01022858"
2,"Train",14383,"E01016437"
2,"Train",19514,"E01022560"
2,"Train",14365,"E01016419"
2,"Train",19755,"E01022888"
2,"Train",19732,"E01022862"
2,"Train",19453,"E01022490"
2,"Train",14578,"E01016651"
2,"Train",14541,"E01016611"
2,"Train",14628,"E01016709"
2,"Train",19465,"E01022504"
2,"Train",14388,"E01016443"
2,"Train",19507,"E01022553"
2,"Train",19948,"E01023102"
2,"Train",19444,"E01022480"
2,"Train",14338,"E01016389"
2,"Train",19523,"E01022569"
2,"Train",14323,"E01016372"
2,"Train",19748,"E01022880"
2,"Train",14268,"E01016308"
2,"Train",19498,"E01022540"
2,"Train",14165,"E01016194"
2,"Train",14567,"E01016637"
2,"Train",19501,"E01022547"
2,"Train",19485,"E01022525"
2,"Train",19520,"E01022566"
2,"Train",19484,"E01022524"
2,"Train",19486,"E01022527"
2,"Train",19483,"E01022523"
2,"Train",14176,"E01016206"
2,"Train",19758,"E01022891"
2,"Train",19449,"E01022486"
2,"Train",14196,"E01016230"
2,"Train",14237,"E01016274"
2,"Train",14193,"E01016227"
2,"Train",19737,"E01022868"
2,"Train",19508,"E01022554"
2,"Train",19471,"E01022511"
2,"Train",28534,"E01032845"
2,"Train",19466,"E01022505"
2,"Train",19506,"E01022552"
2,"Train",19438,"E01022473"
2,"Train",14194,"E01016228"
2,"Train",14195,"E01016229"
2,"Train",19731,"E01022861"
2,"Train",19505,"E01022551"
2,"Train",26949,"E01030886"
2,"Train",19752,"E01022884"
2,"Train",14577,"E01016649"
2,"Train",19437,"E01022472"
2,"Train",19463,"E01022502"
2,"Train",14542,"E01016612"
2,"Train",19722,"E01022851"
2,"Train",19435,"E01022470"
2,"Train",19524,"E01022570"
2,"Train",19482,"E01022522"
2,"Train",19468,"E01022507"
2,"Train",19761,"E01022894"
2,"Train",14574,"E01016646"
2,"Train",19511,"E01022557"
2,"Train",19939,"E01023093"
2,"Train",28480,"E01032759"
2,"Train",14232,"E01016269"
2,"Train",19476,"E01022516"
2,"Train",19750,"E01022882"
2,"Train",19746,"E01022878"
2,"Train",19496,"E01022537"
2,"Train",19448,"E01022485"
2,"Train",19735,"E01022865"
2,"Train",14340,"E01016391"
2,"Train",19503,"E01022549"
2,"Train",19450,"E01022487"
2,"Train",19475,"E01022515"
2,"Train",14337,"E01016388"
2,"Train",19751,"E01022883"
2,"Train",19457,"E01022494"
2,"Train",19516,"E01022562"
2,"Train",19756,"E01022889"
2,"Train",19454,"E01022491"
2,"Train",14310,"E01016357"
2,"Train",19742,"E01022874"
2,"Train",28530,"E01032841"
2,"Train",28544,"E01032857"
2,"Train",14321,"E01016370"
2,"Train",19479,"E01022519"
2,"Train",15280,"E01017711"
2,"Train",15291,"E01017722"
2,"Train",15273,"E01017703"
2,"Train",15277,"E01017708"
2,"Train",15234,"E01017662"
2,"Train",15247,"E01017675"
2,"Train",24867,"E01028667"
2,"Train",24847,"E01028646"
2,"Train",24871,"E01028671"
2,"Train",15490,"E01017929"
2,"Train",15268,"E01017698"
2,"Train",15238,"E01017666"
2,"Train",24858,"E01028658"
2,"Train",24873,"E01028673"
2,"Train",24818,"E01028614"
2,"Train",15491,"E01017930"
2,"Train",24848,"E01028647"
2,"Train",24819,"E01028615"
2,"Train",28606,"E01032957"
2,"Train",15275,"E01017706"
2,"Train",15278,"E01017709"
2,"Train",15261,"E01017691"
2,"Train",15251,"E01017679"
2,"Train",15281,"E01017712"
2,"Train",24820,"E01028616"
2,"Train",15237,"E01017665"
2,"Train",28609,"E01032962"
2,"Train",15209,"E01017634"
2,"Train",24808,"E01028604"
2,"Train",24802,"E01028598"
2,"Train",15492,"E01017931"
2,"Train",15448,"E01017885"
2,"Train",15289,"E01017720"
2,"Train",24841,"E01028640"
2,"Train",28605,"E01032956"
2,"Train",15257,"E01017687"
2,"Train",24840,"E01028639"
2,"Train",28604,"E01032955"
2,"Train",24881,"E01028681"
2,"Train",15252,"E01017680"
2,"Train",24868,"E01028668"
2,"Train",24872,"E01028672"
2,"Train",24817,"E01028613"
2,"Train",24857,"E01028657"
2,"Train",24809,"E01028605"
2,"Train",15260,"E01017690"
2,"Train",24813,"E01028609"
2,"Train",15227,"E01017654"
2,"Train",15256,"E01017684"
2,"Train",15228,"E01017655"
2,"Train",15418,"E01017854"
2,"Train",15255,"E01017683"
2,"Train",15442,"E01017878"
2,"Train",15253,"E01017681"
2,"Train",15293,"E01017724"
2,"Train",15250,"E01017678"
2,"Train",24804,"E01028600"
2,"Train",15248,"E01017676"
2,"Train",15226,"E01017653"
2,"Train",24814,"E01028610"
2,"Train",15258,"E01017688"
2,"Train",15214,"E01017639"
2,"Train",15276,"E01017707"
2,"Train",15269,"E01017699"
2,"Train",15279,"E01017710"
2,"Train",15292,"E01017723"
2,"Train",15479,"E01017918"
2,"Train",15249,"E01017677"
2,"Train",15449,"E01017886"
2,"Train",15451,"E01017888"
2,"Train",15259,"E01017689"
2,"Train",24869,"E01028669"
2,"Train",15212,"E01017637"
2,"Train",24882,"E01028682"
2,"Train",24884,"E01028684"
2,"Train",15235,"E01017663"
2,"Train",28608,"E01032961"
2,"Train",15262,"E01017692"
2,"Train",15288,"E01017719"
2,"Train",15494,"E01017933"
2,"Train",24769,"E01028557"
2,"Train",15231,"E01017659"
2,"Train",15208,"E01017631"
2,"Train",24779,"E01028569"
2,"Train",24781,"E01028572"
2,"Train",15438,"E01017874"
2,"Train",24866,"E01028666"
2,"Train",15254,"E01017682"
2,"Train",15217,"E01017643"
2,"Train",24879,"E01028679"
2,"Train",15476,"E01017915"
2,"Train",15450,"E01017887"
2,"Train",15478,"E01017917"
2,"Train",24880,"E01028680"
2,"Train",24870,"E01028670"
2,"Train",15290,"E01017721"
2,"Train",12053,"E01013712"
2,"Train",12022,"E01013674"
2,"Train",22240,"E01025767"
2,"Train",12044,"E01013700"
2,"Train",12050,"E01013707"
2,"Train",12014,"E01013666"
2,"Train",12005,"E01013657"
2,"Train",11962,"E01013608"
2,"Train",22157,"E01025678"
2,"Train",12086,"E01013750"
2,"Train",11988,"E01013635"
2,"Train",22458,"E01025995"
2,"Train",12008,"E01013660"
2,"Train",12110,"E01013784"
2,"Train",28361,"E01032597"
2,"Train",11961,"E01013606"
2,"Train",22451,"E01025988"
2,"Train",11982,"E01013629"
2,"Train",11977,"E01013623"
2,"Train",22438,"E01025975"
2,"Train",22265,"E01025795"
2,"Train",11978,"E01013624"
2,"Train",12113,"E01013787"
2,"Train",12096,"E01013766"
2,"Train",28550,"E01032865"
2,"Train",12049,"E01013706"
2,"Train",22433,"E01025970"
2,"Train",12089,"E01013756"
2,"Train",22226,"E01025753"
2,"Train",12079,"E01013742"
2,"Train",12035,"E01013689"
2,"Train",22230,"E01025757"
2,"Train",12029,"E01013683"
2,"Train",12108,"E01013782"
2,"Train",22280,"E01025812"
2,"Train",22461,"E01025999"
2,"Train",12052,"E01013711"
2,"Train",11989,"E01013636"
2,"Train",12084,"E01013748"
2,"Train",12099,"E01013770"
2,"Train",12094,"E01013763"
2,"Train",22454,"E01025991"
2,"Train",22453,"E01025990"
2,"Train",22439,"E01025976"
2,"Train",12074,"E01013737"
2,"Train",22450,"E01025987"
2,"Train",12130,"E01013806"
2,"Train",22256,"E01025784"
2,"Train",12018,"E01013670"
2,"Train",12000,"E01013651"
2,"Train",11994,"E01013641"
2,"Train",22162,"E01025684"
2,"Train",12071,"E01013734"
2,"Train",11976,"E01013622"
2,"Train",12112,"E01013786"
2,"Train",22436,"E01025973"
2,"Train",12020,"E01013672"
2,"Train",28363,"E01032600"
2,"Train",28364,"E01032601"
2,"Train",12002,"E01013653"
2,"Train",11960,"E01013605"
2,"Train",12031,"E01013685"
2,"Train",11999,"E01013650"
2,"Train",12103,"E01013774"
2,"Train",11956,"E01013601"
2,"Train",12040,"E01013694"
2,"Train",12070,"E01013733"
2,"Train",22235,"E01025762"
2,"Train",22099,"E01025618"
2,"Train",11998,"E01013649"
2,"Train",12027,"E01013679"
2,"Train",22466,"E01026005"
2,"Train",22237,"E01025764"
2,"Train",12102,"E01013773"
2,"Train",11983,"E01013630"
2,"Train",22279,"E01025810"
2,"Train",12028,"E01013681"
2,"Train",22254,"E01025782"
2,"Train",12109,"E01013783"
2,"Train",22283,"E01025815"
2,"Train",12088,"E01013754"
2,"Train",22440,"E01025977"
2,"Train",22456,"E01025993"
2,"Train",22251,"E01025779"
2,"Train",12059,"E01013721"
2,"Train",22376,"E01025910"
2,"Train",22132,"E01025653"
2,"Train",22459,"E01025997"
2,"Train",22272,"E01025802"
2,"Train",22203,"E01025730"
2,"Train",22452,"E01025989"
2,"Train",22098,"E01025617"
2,"Train",12051,"E01013709"
2,"Train",12043,"E01013699"
2,"Train",12055,"E01013714"
2,"Train",12127,"E01013803"
2,"Train",11963,"E01013609"
2,"Train",22434,"E01025971"
2,"Train",12062,"E01013725"
2,"Train",22225,"E01025752"
2,"Train",12063,"E01013726"
2,"Train",12042,"E01013698"
2,"Train",12001,"E01013652"
2,"Train",22464,"E01026003"
2,"Train",22138,"E01025659"
2,"Train",12069,"E01013732"
2,"Train",12025,"E01013677"
2,"Train",11992,"E01013639"
2,"Train",12013,"E01013665"
2,"Train",11996,"E01013643"
2,"Train",12126,"E01013800"
2,"Train",22093,"E01025612"
2,"Train",12087,"E01013751"
2,"Train",22160,"E01025682"
2,"Train",12075,"E01013738"
2,"Train",12003,"E01013654"
2,"Train",12065,"E01013728"
2,"Train",12093,"E01013762"
2,"Train",22158,"E01025680"
2,"Train",22437,"E01025974"
2,"Train",12073,"E01013736"
2,"Train",28554,"E01032873"
2,"Train",12091,"E01013758"
2,"Train",22241,"E01025768"
2,"Train",22243,"E01025770"
2,"Train",22257,"E01025786"
2,"Train",12032,"E01013686"
2,"Train",11986,"E01013633"
2,"Train",12120,"E01013794"
2,"Train",22264,"E01025794"
2,"Train",22252,"E01025780"
2,"Train",12061,"E01013723"
2,"Train",22136,"E01025657"
2,"Train",12047,"E01013704"
2,"Train",22227,"E01025754"
2,"Train",12009,"E01013661"
2,"Train",22139,"E01025660"
2,"Train",12095,"E01013764"
2,"Train",22447,"E01025984"
2,"Train",12024,"E01013676"
2,"Train",22125,"E01025646"
2,"Train",12058,"E01013720"
2,"Train",12039,"E01013693"
2,"Train",11955,"E01013600"
2,"Train",22161,"E01025683"
2,"Train",22127,"E01025648"
2,"Train",22281,"E01025813"
2,"Train",22232,"E01025759"
2,"Train",22443,"E01025980"
2,"Train",12006,"E01013658"
2,"Train",22255,"E01025783"
2,"Train",12015,"E01013667"
2,"Train",28362,"E01032599"
2,"Train",22446,"E01025983"
2,"Train",22449,"E01025986"
2,"Train",12004,"E01013655"
2,"Train",11959,"E01013604"
2,"Train",12054,"E01013713"
2,"Train",12076,"E01013739"
2,"Train",12026,"E01013678"
2,"Train",11981,"E01013628"
2,"Train",22455,"E01025992"
2,"Train",22163,"E01025686"
2,"Train",28549,"E01032863"
2,"Train",11970,"E01013616"
2,"Train",12034,"E01013688"
2,"Train",12019,"E01013671"
2,"Train",12080,"E01013743"
2,"Train",22349,"E01025883"
2,"Train",12104,"E01013776"
2,"Train",11969,"E01013615"
2,"Train",22441,"E01025978"
2,"Train",12057,"E01013719"
2,"Train",12100,"E01013771"
2,"Train",12016,"E01013668"
2,"Train",11974,"E01013620"
2,"Train",12036,"E01013690"
2,"Train",22282,"E01025814"
2,"Train",12011,"E01013663"
2,"Train",12082,"E01013746"
2,"Train",11979,"E01013625"
2,"Train",11967,"E01013613"
2,"Train",12007,"E01013659"
2,"Train",12106,"E01013780"
2,"Train",11966,"E01013612"
2,"Train",22354,"E01025888"
2,"Train",22242,"E01025769"
2,"Train",22465,"E01026004"
2,"Train",11973,"E01013619"
2,"Train",11957,"E01013602"
2,"Train",11995,"E01013642"
2,"Train",12017,"E01013669"
2,"Train",12045,"E01013702"
2,"Train",12046,"E01013703"
2,"Train",12072,"E01013735"
2,"Train",11980,"E01013626"
2,"Train",22100,"E01025619"
2,"Train",11964,"E01013610"
2,"Train",12083,"E01013747"
2,"Train",11975,"E01013621"
2,"Train",12048,"E01013705"
2,"Train",22238,"E01025765"
2,"Train",22435,"E01025972"
2,"Train",22236,"E01025763"
2,"Train",12097,"E01013767"
2,"Train",12105,"E01013777"
2,"Train",28548,"E01032862"
2,"Train",22250,"E01025778"
2,"Train",22253,"E01025781"
2,"Train",12012,"E01013664"
2,"Train",12037,"E01013691"
2,"Train",22258,"E01025787"
2,"Train",22448,"E01025985"
2,"Train",22463,"E01026001"
2,"Train",22442,"E01025979"
2,"Train",22462,"E01026000"
2,"Train",22159,"E01025681"
2,"Train",22204,"E01025731"
2,"Train",11958,"E01013603"
2,"Train",12078,"E01013741"
2,"Train",12101,"E01013772"
2,"Train",22097,"E01025616"
2,"Train",28551,"E01032868"
2,"Train",12010,"E01013662"
2,"Train",12085,"E01013749"
2,"Train",12033,"E01013687"
2,"Train",22229,"E01025756"
2,"Train",12021,"E01013673"
2,"Train",12090,"E01013757"
2,"Train",12041,"E01013696"
2,"Train",12038,"E01013692"
2,"Train",12023,"E01013675"
2,"Train",11997,"E01013648"
2,"Train",11968,"E01013614"
2,"Train",12107,"E01013781"
2,"Train",12081,"E01013745"
2,"Train",12077,"E01013740"
2,"Train",22273,"E01025803"
2,"Train",22457,"E01025994"
2,"Train",12098,"E01013768"
2,"Train",22445,"E01025982"
2,"Train",22444,"E01025981"
2,"Train",22239,"E01025766"
2,"Train",22267,"E01025797"
2,"Train",12056,"E01013717"
2,"Train",22460,"E01025998"
2,"Train",22228,"E01025755"
2,"Train",12092,"E01013759"
2,"Train",22137,"E01025658"
2,"Train",12030,"E01013684"
2,"Train",24410,"E01028176"
2,"Train",12277,"E01013972"
2,"Train",24552,"E01028325"
2,"Train",24391,"E01028157"
2,"Train",24428,"E01028194"
2,"Train",24397,"E01028163"
2,"Train",24403,"E01028169"
2,"Train",24392,"E01028158"
2,"Train",24573,"E01028347"
2,"Train",24518,"E01028289"
2,"Train",24425,"E01028191"
2,"Train",24390,"E01028156"
2,"Train",24414,"E01028180"
2,"Train",24413,"E01028179"
2,"Train",24526,"E01028297"
2,"Train",24420,"E01028186"
2,"Train",24411,"E01028177"
2,"Train",24536,"E01028307"
2,"Train",24517,"E01028288"
2,"Train",24645,"E01028420"
2,"Train",24380,"E01028146"
2,"Train",24384,"E01028150"
2,"Train",24382,"E01028148"
2,"Train",24419,"E01028185"
2,"Train",24436,"E01028202"
2,"Train",24400,"E01028166"
2,"Train",24383,"E01028149"
2,"Train",24538,"E01028309"
2,"Train",24535,"E01028306"
2,"Train",24560,"E01028333"
2,"Train",12255,"E01013943"
2,"Train",24448,"E01028215"
2,"Train",28894,"E01033397"
2,"Train",24407,"E01028173"
2,"Train",24618,"E01028393"
2,"Train",24486,"E01028255"
2,"Train",24537,"E01028308"
2,"Train",24440,"E01028206"
2,"Train",24377,"E01028142"
2,"Train",24553,"E01028326"
2,"Train",24396,"E01028162"
2,"Train",24534,"E01028305"
2,"Train",24388,"E01028154"
2,"Train",24412,"E01028178"
2,"Train",24516,"E01028287"
2,"Train",24485,"E01028254"
2,"Train",24427,"E01028193"
2,"Train",24409,"E01028175"
2,"Train",24439,"E01028205"
2,"Train",24430,"E01028196"
2,"Train",12248,"E01013936"
2,"Train",24398,"E01028164"
2,"Train",24584,"E01028358"
2,"Train",24548,"E01028320"
2,"Train",24547,"E01028319"
2,"Train",24540,"E01028311"
2,"Train",24628,"E01028403"
2,"Train",24519,"E01028290"
2,"Train",12174,"E01013853"
2,"Train",24437,"E01028203"
2,"Train",24442,"E01028208"
2,"Train",24578,"E01028352"
2,"Train",24408,"E01028174"
2,"Train",24543,"E01028315"
2,"Train",24533,"E01028304"
2,"Train",24421,"E01028187"
2,"Train",24443,"E01028209"
2,"Train",24431,"E01028197"
2,"Train",24386,"E01028152"
2,"Train",24395,"E01028161"
2,"Train",12250,"E01013938"
2,"Train",12254,"E01013942"
2,"Train",24424,"E01028190"
2,"Train",12270,"E01013965"
2,"Train",24544,"E01028316"
2,"Train",12247,"E01013935"
2,"Train",24620,"E01028395"
2,"Train",24583,"E01028357"
2,"Train",24559,"E01028332"
2,"Train",24568,"E01028342"
2,"Train",24387,"E01028153"
2,"Train",12171,"E01013850"
2,"Train",28895,"E01033398"
2,"Train",22788,"E01026355"
2,"Train",24558,"E01028331"
2,"Train",24514,"E01028285"
2,"Train",12175,"E01013854"
2,"Train",24405,"E01028171"
2,"Train",24434,"E01028200"
2,"Train",24378,"E01028143"
2,"Train",24585,"E01028359"
2,"Train",24579,"E01028353"
2,"Train",12232,"E01013914"
2,"Train",22351,"E01025885"
2,"Train",24562,"E01028335"
2,"Train",24406,"E01028172"
2,"Train",24379,"E01028144"
2,"Train",24385,"E01028151"
2,"Train",24586,"E01028360"
2,"Train",24449,"E01028216"
2,"Train",24451,"E01028218"
2,"Train",24569,"E01028343"
2,"Train",12271,"E01013966"
2,"Train",24423,"E01028189"
2,"Train",24446,"E01028213"
2,"Train",24575,"E01028349"
2,"Train",24556,"E01028329"
2,"Train",12272,"E01013967"
2,"Train",24450,"E01028217"
2,"Train",12252,"E01013940"
2,"Train",24561,"E01028334"
2,"Train",24570,"E01028344"
2,"Train",24520,"E01028291"
2,"Train",24639,"E01028414"
2,"Train",24435,"E01028201"
2,"Train",24445,"E01028212"
2,"Train",24571,"E01028345"
2,"Train",24640,"E01028415"
2,"Train",24525,"E01028296"
2,"Train",24393,"E01028159"
2,"Train",24546,"E01028318"
2,"Train",24417,"E01028183"
2,"Train",24577,"E01028351"
2,"Train",24593,"E01028367"
2,"Train",24422,"E01028188"
2,"Train",24572,"E01028346"
2,"Train",12274,"E01013969"
2,"Train",12150,"E01013827"
2,"Train",24638,"E01028413"
2,"Train",12268,"E01013963"
2,"Train",24523,"E01028294"
2,"Train",24601,"E01028376"
2,"Train",12173,"E01013852"
2,"Train",28384,"E01032621"
2,"Train",24527,"E01028298"
2,"Train",24416,"E01028182"
2,"Train",24563,"E01028336"
2,"Train",12273,"E01013968"
2,"Train",28385,"E01032622"
2,"Train",12276,"E01013971"
2,"Train",24389,"E01028155"
2,"Train",24402,"E01028168"
2,"Train",24415,"E01028181"
2,"Train",24522,"E01028293"
2,"Train",24555,"E01028328"
2,"Train",12172,"E01013851"
2,"Train",24401,"E01028167"
2,"Train",24557,"E01028330"
2,"Train",24394,"E01028160"
2,"Train",24426,"E01028192"
2,"Train",24438,"E01028204"
2,"Train",24429,"E01028195"
2,"Train",24528,"E01028299"
2,"Train",24587,"E01028361"
2,"Train",24554,"E01028327"
2,"Train",24529,"E01028300"
2,"Train",24574,"E01028348"
2,"Train",28891,"E01033394"
2,"Train",24588,"E01028362"
2,"Train",12275,"E01013970"
2,"Train",24441,"E01028207"
2,"Train",24539,"E01028310"
2,"Train",12269,"E01013964"
2,"Train",24521,"E01028292"
2,"Train",24447,"E01028214"
2,"Train",24404,"E01028170"
2,"Train",24399,"E01028165"
2,"Train",24444,"E01028210"
2,"Train",6355,"E01007524"
2,"Train",6394,"E01007564"
2,"Train",6326,"E01007494"
2,"Train",6482,"E01007655"
2,"Train",6432,"E01007602"
2,"Train",24268,"E01028025"
2,"Train",6332,"E01007500"
2,"Train",22840,"E01026408"
2,"Train",6352,"E01007521"
2,"Train",6398,"E01007568"
2,"Train",6434,"E01007604"
2,"Train",6433,"E01007603"
2,"Train",22812,"E01026379"
2,"Train",6430,"E01007600"
2,"Train",11619,"E01013251"
2,"Train",6312,"E01007479"
2,"Train",11618,"E01013250"
2,"Train",11617,"E01013249"
2,"Train",6421,"E01007591"
2,"Train",6327,"E01007495"
2,"Train",6429,"E01007599"
2,"Train",6397,"E01007567"
2,"Train",6471,"E01007642"
2,"Train",6388,"E01007558"
2,"Train",6441,"E01007612"
2,"Train",6362,"E01007532"
2,"Train",22839,"E01026407"
2,"Train",6474,"E01007646"
2,"Train",6313,"E01007480"
2,"Train",6399,"E01007569"
2,"Train",6465,"E01007636"
2,"Train",22833,"E01026401"
2,"Train",6473,"E01007644"
2,"Train",6396,"E01007566"
2,"Train",11621,"E01013253"
2,"Train",6466,"E01007637"
2,"Train",6358,"E01007528"
2,"Train",6317,"E01007485"
2,"Train",6384,"E01007554"
2,"Train",6354,"E01007523"
2,"Train",28820,"E01033260"
2,"Train",6431,"E01007601"
2,"Train",22811,"E01026378"
2,"Train",6342,"E01007511"
2,"Train",24277,"E01028034"
2,"Train",6464,"E01007635"
2,"Train",6311,"E01007478"
2,"Train",6314,"E01007482"
2,"Train",6480,"E01007653"
2,"Train",11611,"E01013243"
2,"Train",6386,"E01007556"
2,"Train",6395,"E01007565"
2,"Train",6400,"E01007570"
2,"Train",6385,"E01007555"
2,"Train",6483,"E01007656"
2,"Train",6318,"E01007486"
2,"Train",6359,"E01007529"
2,"Train",24275,"E01028032"
2,"Train",6365,"E01007535"
2,"Train",6391,"E01007561"
2,"Train",6423,"E01007593"
2,"Train",6344,"E01007513"
2,"Train",6309,"E01007476"
2,"Train",22810,"E01026377"
2,"Train",6440,"E01007611"
2,"Train",6481,"E01007654"
2,"Train",6424,"E01007594"
2,"Train",6330,"E01007498"
2,"Train",6460,"E01007631"
2,"Train",6435,"E01007605"
2,"Train",6422,"E01007592"
2,"Train",6383,"E01007553"
2,"Train",24267,"E01028024"
2,"Train",6444,"E01007615"
2,"Train",6476,"E01007649"
2,"Train",6445,"E01007616"
2,"Train",24271,"E01028028"
